Month,Item ID,Item Descreption,# Units,Store Code,Store Name,Item Brand,$ Revenue,Lens Type,Company Name
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,1,2298,DMM MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,1,2302,JED MO - Red Sea Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,2,2309,RYD MO - Hamra Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,2,2330,JED MO - U Walk Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,1,9111,JED DM - Red Sea Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,2,9131,QSM DM - Nakhil Plaza,Lensme,80,Power,Dr.M - KSA
30/9/2024,2261,Lensme Contact Lenses - Latte -2.5,1,9154,MED DM - Noor Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,4,2049,RYD MO - Madinah Road,Lensme,160,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2061,DMM MO - Cornich Boulevard,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,2123,MED MO - Noor Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,2177,DMM MO - Faisaliyah Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2234,RYD MO - Wadi Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2286,RYD MO - Riyadh Park Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2313,RYD MO - Hassan bin Ali Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2331,TIF MO - The Park Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,2,2339,RYD MO - Yasmin Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,9112,RYD DM - Nakhil Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,9115,RYD DM - Riyadh Gallery,Lensme,40,Power,Dr.M - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,9126,JED DM - Haifa Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,9132,RYD DM - Rawabi Plaza,Lensme,40,Power,Dr.M - KSA
30/9/2024,2262,Lensme Contact Lenses - Latte -2.75,1,9140,RYD DM - Irqah plaza,Lensme,40,Power,Dr.M - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,3,2049,RYD MO - Madinah Road,Lensme,120,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,1,2052,RYD MO - Okbah bin Nafee Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,2,2067,AHS MO - Elwan Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,4,2142,JBL MO - Jubail AM Road,Lensme,160,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,1,2234,RYD MO - Wadi Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,2,2294,RYD MO - Kingdom Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,3,9111,JED DM - Red Sea Mall,Lensme,120,Power,Dr.M - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,2,9120,RYD DM - Nokhba Center,Lensme,80,Power,Dr.M - KSA
30/9/2024,2263,Lensme Contact Lenses - Latte -3,1,9136,DMM DM - Shatea Square,Lensme,40,Power,Dr.M - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,1,2052,RYD MO - Okbah bin Nafee Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,3,2123,MED MO - Noor Mall,Lensme,120,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,2,2198,ASR MO - Bin Galala Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,1,2199,RYD MO - Nakhla Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,2,2286,RYD MO - Riyadh Park Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,2,2297,RYD MO - Granada Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,2,2303,JED MO - Magrabi Clinic Murjan,Lensme,80,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,5,2308,TBK MO - Tabuk Park,Lensme,200,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,2,2330,JED MO - U Walk Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,1,9115,RYD DM - Riyadh Gallery,Lensme,40,Power,Dr.M - KSA
30/9/2024,2264,Lensme Contact Lenses - Latte -3.25,1,9140,RYD DM - Irqah plaza,Lensme,40,Power,Dr.M - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,2069,QTF MO - Qouds Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,2,2234,RYD MO - Wadi Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,2248,DMM MO - Shatea Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,4,2308,TBK MO - Tabuk Park,Lensme,160,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,2320,MAK MO - Dan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,2323,JED MO - The Village Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,9120,RYD DM - Nokhba Center,Lensme,40,Power,Dr.M - KSA
30/9/2024,2265,Lensme Contact Lenses - Latte -3.5,1,9142,AHS DM - Baha Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,2,2052,RYD MO - Okbah bin Nafee Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,3,2199,RYD MO - Nakhla Plaza,Lensme,120,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,2,2234,RYD MO - Wadi Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,1,2248,DMM MO - Shatea Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,2,2302,JED MO - Red Sea Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,1,2320,MAK MO - Dan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,1,2323,JED MO - The Village Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2266,Lensme Contact Lenses - Latte -3.75,1,9120,RYD DM - Nokhba Center,Lensme,40,Power,Dr.M - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,2049,RYD MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,2100,DMM MO - Dhahran Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,2242,RYD MO - Khalid bin Walid Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,4,2302,JED MO - Red Sea Mall,Lensme,160,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,1,2303,JED MO - Magrabi Clinic Murjan,Lensme,40,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,2304,MO - E.Commerce Saudi,Lensme,80,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,2336,TBK MO - Tabuk Boulevard,Lensme,80,Power,Magrabi - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,9130,RYD DM - Yasmin Plaza,Lensme,80,Power,Dr.M - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,1,9142,AHS DM - Baha Mall,Lensme,40,Power,Dr.M - KSA
30/9/2024,2267,Lensme Contact Lenses - Latte -4,2,9155,TIF DM - Jouri Mall,Lensme,80,Power,Dr.M - KSA
30/9/2024,2268,Lensme Contact Lenses - Latte -4.25,3,2027,TIF MO - Shehar Street,Lensme,120,Power,Magrabi - KSA
30/9/2024,2268,Lensme Contact Lenses - Latte -4.25,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2268,Lensme Contact Lenses - Latte -4.25,2,2247,YNB MO - Dana Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2269,Lensme Contact Lenses - Latte -4.5,1,2165,RYD MO - Hetteen Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2269,Lensme Contact Lenses - Latte -4.5,2,2192,RYD MO - Telal Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2269,Lensme Contact Lenses - Latte -4.5,1,2303,JED MO - Magrabi Clinic Murjan,Lensme,40,Power,Magrabi - KSA
30/9/2024,2269,Lensme Contact Lenses - Latte -4.5,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2269,Lensme Contact Lenses - Latte -4.5,1,2311,DMM MO - Rashed Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2270,Lensme Contact Lenses - Latte -4.75,2,2030,MED MO - Sultanah Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2270,Lensme Contact Lenses - Latte -4.75,1,2165,RYD MO - Hetteen Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2270,Lensme Contact Lenses - Latte -4.75,1,2311,DMM MO - Rashed Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2271,Lensme Contact Lenses - Latte -5,6,2123,MED MO - Noor Mall,Lensme,240,Power,Magrabi - KSA
30/9/2024,2271,Lensme Contact Lenses - Latte -5,2,2302,JED MO - Red Sea Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2272,Lensme Contact Lenses - Latte -5.25,1,2289,RYD MO - Riyadh Gallery,Lensme,40,Power,Magrabi - KSA
30/9/2024,2273,Lensme Contact Lenses - Latte -5.5,1,2030,MED MO - Sultanah Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2275,Lensme Contact Lenses - Latte -6,1,2030,MED MO - Sultanah Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2275,Lensme Contact Lenses - Latte -6,1,2289,RYD MO - Riyadh Gallery,Lensme,40,Power,Magrabi - KSA
30/9/2024,2277,Lensme Contact Lenses - Latte -7,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2277,Lensme Contact Lenses - Latte -7,2,9148,JED DM - Prince Sultan Street,Lensme,80,Power,Dr.M - KSA
30/9/2024,2120,Lensme Contact Lenses - Lime +0.5,1,2342,JED MO - Tahlia Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2121,Lensme Contact Lenses - Lime +1,2,2323,JED MO - The Village Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2121,Lensme Contact Lenses - Lime +1,1,2342,JED MO - Tahlia Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2122,Lensme Contact Lenses - Lime +1.5,2,2308,TBK MO - Tabuk Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2125,Lensme Contact Lenses - Lime +3,2,2323,JED MO - The Village Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2130,Lensme Contact Lenses - Lime +5.5,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2073,Lensme Contact Lenses - Lime -0.5,2,2286,RYD MO - Riyadh Park Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2074,Lensme Contact Lenses - Lime -0.75,1,2033,JED MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2074,Lensme Contact Lenses - Lime -0.75,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2074,Lensme Contact Lenses - Lime -0.75,1,9148,JED DM - Prince Sultan Street,Lensme,40,Power,Dr.M - KSA
30/9/2024,2075,Lensme Contact Lenses - Lime -1,2,2027,TIF MO - Shehar Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2075,Lensme Contact Lenses - Lime -1,1,2238,RYD MO - Jarir Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2075,Lensme Contact Lenses - Lime -1,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2075,Lensme Contact Lenses - Lime -1,1,9148,JED DM - Prince Sultan Street,Lensme,40,Power,Dr.M - KSA
30/9/2024,2076,Lensme Contact Lenses - Lime -1.25,1,2324,JED MO - Mooj Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2078,Lensme Contact Lenses - Lime -1.75,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2078,Lensme Contact Lenses - Lime -1.75,1,2095,JED MO - Salama Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2078,Lensme Contact Lenses - Lime -1.75,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2078,Lensme Contact Lenses - Lime -1.75,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2079,Lensme Contact Lenses - Lime -2,2,2043,RYD MO - Olaya Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2079,Lensme Contact Lenses - Lime -2,1,2238,RYD MO - Jarir Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2080,Lensme Contact Lenses - Lime -2.25,1,2033,JED MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2080,Lensme Contact Lenses - Lime -2.25,2,2100,DMM MO - Dhahran Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2080,Lensme Contact Lenses - Lime -2.25,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2081,Lensme Contact Lenses - Lime -2.5,1,2095,JED MO - Salama Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2082,Lensme Contact Lenses - Lime -2.75,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2082,Lensme Contact Lenses - Lime -2.75,1,2324,JED MO - Mooj Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2083,Lensme Contact Lenses - Lime -3,1,2030,MED MO - Sultanah Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2083,Lensme Contact Lenses - Lime -3,1,2049,RYD MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2083,Lensme Contact Lenses - Lime -3,1,2334,MAK MO - Azizia Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2084,Lensme Contact Lenses - Lime -3.25,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2085,Lensme Contact Lenses - Lime -3.5,1,2049,RYD MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2085,Lensme Contact Lenses - Lime -3.5,2,2100,DMM MO - Dhahran Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2085,Lensme Contact Lenses - Lime -3.5,1,2334,MAK MO - Azizia Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2086,Lensme Contact Lenses - Lime -3.75,1,2030,MED MO - Sultanah Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2087,Lensme Contact Lenses - Lime -4,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2087,Lensme Contact Lenses - Lime -4,2,2304,MO - E.Commerce Saudi,Lensme,80,Power,Magrabi - KSA
30/9/2024,2088,Lensme Contact Lenses - Lime -4.25,2,2027,TIF MO - Shehar Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2088,Lensme Contact Lenses - Lime -4.25,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2089,Lensme Contact Lenses - Lime -4.5,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2089,Lensme Contact Lenses - Lime -4.5,2,2340,DMM MO - Magrabi Hospital,Lensme,80,Power,Magrabi - KSA
30/9/2024,2091,Lensme Contact Lenses - Lime -5,1,2027,TIF MO - Shehar Street,Lensme,40,Power,Magrabi - KSA
30/9/2024,2091,Lensme Contact Lenses - Lime -5,2,9108,JED DM - Andalus Mall,Lensme,80,Power,Dr.M - KSA
30/9/2024,2180,Lensme Contact Lenses - Malakite +0.5,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2181,Lensme Contact Lenses - Malakite +1,2,2248,DMM MO - Shatea Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2182,Lensme Contact Lenses - Malakite +1.5,2,2248,DMM MO - Shatea Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2133,Lensme Contact Lenses - Malakite -0.5,1,2192,RYD MO - Telal Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2135,Lensme Contact Lenses - Malakite -1,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2135,Lensme Contact Lenses - Malakite -1,1,2192,RYD MO - Telal Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2136,Lensme Contact Lenses - Malakite -1.25,1,2049,RYD MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2137,Lensme Contact Lenses - Malakite -1.5,1,2049,RYD MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2137,Lensme Contact Lenses - Malakite -1.5,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2137,Lensme Contact Lenses - Malakite -1.5,2,9146,TBK DM - Park Mall,Lensme,80,Power,Dr.M - KSA
30/9/2024,2138,Lensme Contact Lenses - Malakite -1.75,2,9155,TIF DM - Jouri Mall,Lensme,80,Power,Dr.M - KSA
30/9/2024,2139,Lensme Contact Lenses - Malakite -2,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2141,Lensme Contact Lenses - Malakite -2.5,1,2181,RYD MO - Nakhil Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2141,Lensme Contact Lenses - Malakite -2.5,1,2304,MO - E.Commerce Saudi,Lensme,40,Power,Magrabi - KSA
30/9/2024,2141,Lensme Contact Lenses - Malakite -2.5,1,2308,TBK MO - Tabuk Park,Lensme,40,Power,Magrabi - KSA
30/9/2024,2143,Lensme Contact Lenses - Malakite -3,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2145,Lensme Contact Lenses - Malakite -3.5,1,2147,MAK MO - Makkah Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2147,Lensme Contact Lenses - Malakite -4,2,2095,JED MO - Salama Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2153,Lensme Contact Lenses - Malakite -5.5,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2153,Lensme Contact Lenses - Malakite -5.5,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2155,Lensme Contact Lenses - Malakite -6,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2360,Lensme Contact Lenses - Marble +0.5,1,2033,JED MO - Madinah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2361,Lensme Contact Lenses - Marble +1,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2361,Lensme Contact Lenses - Marble +1,2,2049,RYD MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2361,Lensme Contact Lenses - Marble +1,2,2053,RYD MO - King Abdullah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2361,Lensme Contact Lenses - Marble +1,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2362,Lensme Contact Lenses - Marble +1.5,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2363,Lensme Contact Lenses - Marble +2,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2363,Lensme Contact Lenses - Marble +2,1,2306,MAK MO - Tassan Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2364,Lensme Contact Lenses - Marble +2.5,1,2095,JED MO - Salama Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2364,Lensme Contact Lenses - Marble +2.5,1,2139,RYD MO - Magrabi Hospital,Lensme,40,Power,Magrabi - KSA
30/9/2024,2365,Lensme Contact Lenses - Marble +3,1,2095,JED MO - Salama Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2365,Lensme Contact Lenses - Marble +3,2,2334,MAK MO - Azizia Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2366,Lensme Contact Lenses - Marble +3.5,1,2297,RYD MO - Granada Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2366,Lensme Contact Lenses - Marble +3.5,2,9148,JED DM - Prince Sultan Street,Lensme,80,Power,Dr.M - KSA
30/9/2024,2367,Lensme Contact Lenses - Marble +4,1,2297,RYD MO - Granada Mall,Lensme,40,Power,Magrabi - KSA
30/9/2024,2369,Lensme Contact Lenses - Marble +5,2,2222,RYD MO - Centro Nakhil Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,2,2138,RYD MO - Panorama Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,2,2142,JBL MO - Jubail AM Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,2,2147,MAK MO - Makkah Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,1,2199,RYD MO - Nakhla Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,2,2298,DMM MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,2,2317,JED MO - Jeddah Park,Lensme,80,Power,Magrabi - KSA
30/9/2024,2313,Lensme Contact Lenses - Marble -0.5,2,9148,JED DM - Prince Sultan Street,Lensme,80,Power,Dr.M - KSA
30/9/2024,2314,Lensme Contact Lenses - Marble -0.75,1,2053,RYD MO - King Abdullah Road,Lensme,40,Power,Magrabi - KSA
30/9/2024,2314,Lensme Contact Lenses - Marble -0.75,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2314,Lensme Contact Lenses - Marble -0.75,4,2147,MAK MO - Makkah Mall,Lensme,160,Power,Magrabi - KSA
30/9/2024,2314,Lensme Contact Lenses - Marble -0.75,2,2198,ASR MO - Bin Galala Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2314,Lensme Contact Lenses - Marble -0.75,1,2340,DMM MO - Magrabi Hospital,Lensme,40,Power,Magrabi - KSA
30/9/2024,2314,Lensme Contact Lenses - Marble -0.75,2,9163,RYD DM - Hamra Mall,Lensme,80,Power,Dr.M - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2027,TIF MO - Shehar Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2033,JED MO - Madinah Road,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2067,AHS MO - Elwan Plaza,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2069,QTF MO - Qouds Street,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2082,RYD MO - Hayat Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2100,DMM MO - Dhahran Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2123,MED MO - Noor Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,3,2147,MAK MO - Makkah Mall,Lensme,120,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,2,2181,RYD MO - Nakhil Mall,Lensme,80,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,1,2198,ASR MO - Bin Galala Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,1,2199,RYD MO - Nakhla Plaza,Lensme,40,Power,Magrabi - KSA
30/9/2024,2315,Lensme Contact Lenses - Marble -1,1,2237,RYD MO - Uthman bin Affan Road,Lensme,40,Power,Magrabi - KSA
